id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,inhabitants,s1_percentage_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,z_s1_percentage_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k16_foreigners,k06_change_proportion_of_foreigner,k17_non_eu_foreigners,k07_foreign_transfer_recipients,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
05100103,Mertensstraße,5873.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",5873.0,6.49864,14.89869,32.8907,0.6241,-2.5287,-7.00743,5873.0,0.51872,0.56282,0.50138,1.58292,mittel,-0.5021,5873.0,5.39683,25.71429,4.36836,64.78743,46.10931,28.50332,4.09115,62.5448,25.70356,5.41461,35.67197,36.22921,15.54312,19.69044
05100104,Maselake,4830.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4830.0,5.73937,12.87785,29.77893,2.20914,-1.08057,-2.18393,4830.0,0.26081,0.2771,0.31454,0.85245,mittel,1.21765,4830.0,2.22717,26.34615,3.3667,65.13453,39.64803,18.38509,0.29006,72.07207,29.60688,0.0,64.07448,21.00982,2.91147,3.72173
05100105,Amorbacher Weg,7608.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7608.0,3.85173,8.26761,19.27024,0.78164,-0.959580000000001,0.605080000000001,7608.0,-0.38039,-0.37473,-0.31644,-1.07156,mittel,-0.33117,7608.0,2.15054,33.95062,3.89064,36.33776,19.87382,9.29285,0.41459,68.45827,23.42767,0.0,69.00889,17.50193,-0.13831,-2.94243
05100206,Griesingerstraße,3619.0,3.0,niedrig,-,negativ,3-,"Status niedrig , Dynamik negativ",3619.0,9.55137,19.56342,43.1918,2.77004,-1.39002,4.71897,3619.0,1.55569,1.22235,1.1199,3.89794,niedrig,1.82622,3619.0,7.82609,34.98759,7.53187,68.55422,44.12821,24.89638,0.25669,78.91232,42.36686,95.3302,64.75553,19.93366,2.58939,0.18943
05100207,An der Tränke,2314.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",2314.0,1.06572,2.63613,7.98319,-0.33521,-0.62918,-1.02582,2314.0,-1.32676,-1.17096,-0.99416,-3.49188,hoch,-1.54294,2314.0,1.11111,24.63054,0.77519,46.53465,27.2688,10.58773,-0.89186,60.0,7.72727,99.87035,63.1932,25.68499,9.25856,1.40086
05100208,Im Spektefeld,10703.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",10703.0,9.54743,21.88172,49.4863,2.01787,-0.722629999999999,-2.66591,10703.0,1.55435,1.55013,1.49785,4.60233,sehr niedrig,1.01012,10703.0,6.43657,34.26009,6.60264,68.75,44.34271,24.367,3.92038,64.64724,50.38384,21.38653,66.66337,18.25635,0.63075,6.70756
05100209,Westerwaldstraße,11547.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",11547.0,9.51526,22.91504,48.57445,1.40153,-2.93278,-1.80376,11547.0,1.54343,1.69623,1.4431,4.68276,sehr niedrig,0.3414,11547.0,7.0523,34.33875,10.36484,72.71517,52.2993,23.99758,1.42054,59.87008,42.39431,99.33316,71.73814,15.39102,-0.18516,-1.09262
05100210,Germersheimer Platz,7709.0,3.0,niedrig,+,positiv,3+,"Status niedrig , Dynamik positiv",7709.0,8.03236,19.70424,46.30682,0.689970000000001,-3.34177,-5.67058,7709.0,1.03971,1.24227,1.30694,3.58892,niedrig,-0.43063,7709.0,4.75543,45.20368,8.37696,62.27045,37.52757,23.12881,2.48072,61.86203,36.54306,100.0,65.84401,21.04977,0.065,-4.12118
05100211,An der Kappe,6068.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6068.0,4.46429,9.24522,25.62674,1.46794,-0.34023,2.86812,6068.0,-0.17232,-0.23651,0.06523,-0.3436,mittel,0.41346,6068.0,3.60825,26.17188,2.52918,59.01826,33.50363,16.38102,1.53586,67.30382,31.76734,22.77521,73.4624,17.45397,0.49128,4.9852
05100312,Eckschanze,4025.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",4025.0,7.06425,17.3913,39.19156,0.90706,-3.06668,-5.31016,4025.0,0.71085,0.91524,0.87971,2.5058,mittel,-0.19509,4025.0,3.13901,34.91272,10.48513,67.21805,41.01863,25.98758,3.74299,61.28107,29.81557,100.0,62.67016,26.56481,0.66034,-7.65549
05100313,Eiswerder,5756.0,3.0,niedrig,+,positiv,3+,"Status niedrig , Dynamik positiv",5756.0,8.16632,19.14524,42.08791,1.40584,-2.48828,-6.97969,5756.0,1.08521,1.16323,1.05362,3.30206,niedrig,0.34608,5756.0,3.94737,27.47664,5.18962,76.92998,52.10215,26.49409,2.32581,72.45902,34.60983,63.13412,56.14387,20.42883,3.39143,1.89225
05100314,Kurstraße,7335.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",7335.0,10.52531,25.31697,57.79889,1.26326,-2.96272,-2.53234,7335.0,1.88652,2.03584,1.99697,5.91933,sehr niedrig,0.19138,7335.0,6.17978,31.45478,15.89242,77.33888,58.80027,42.75392,1.96409,61.28827,41.23077,87.75733,56.27718,27.36902,-0.93677,-3.4282
05100315,Ackerstraße,6753.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",6753.0,7.66871,18.56952,43.46473,1.07292,-1.16732,-0.130309999999994,6753.0,0.91618,1.08183,1.13629,3.1343,niedrig,-0.01514,6753.0,6.09137,35.88235,10.67853,67.37027,45.03184,28.90567,2.31516,64.54918,36.0601,100.0,61.45768,25.2717,-1.64326,-1.5215
05100316,Carl-Schurz-Straße,10341.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",10341.0,7.34789,17.78358,44.01679,1.02139,-1.49586,0.404150000000001,10341.0,0.8072,0.97071,1.16944,2.94735,mittel,-0.07104,10341.0,4.45633,40.61896,9.31944,58.66983,40.8181,22.28991,0.28663,59.86985,33.20665,51.95822,65.73505,22.47491,-0.21254,-5.96849
05100317,Freiheit,3670.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",3670.0,7.28583,16.13079,35.26405,2.70119,2.56187,12.39716,3670.0,0.78612,0.73702,0.64389,2.16703,mittel,1.75152,3670.0,3.71353,28.93258,8.71795,74.51565,47.92916,36.67575,-0.22741,78.52897,32.70292,100.0,55.53302,33.73266,-0.0368,-5.93743
05200418,Isenburger Weg,3839.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",3839.0,1.02264,1.92759,3.84615,0.10294,-0.19566,-1.05581,3839.0,-1.34139,-1.27113,-1.24257,-3.85509,hoch,-1.06755,3839.0,0.64795,16.36364,0.68847,41.80967,22.11513,6.64235,0.97172,60.39216,6.69456,99.53113,78.56563,13.00336,0.14551,9.45574
05200419,Am Heideberg,1694.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",1694.0,3.35968,5.48996,9.52381,0.64065,-0.50411,-0.933710000000001,1694.0,-0.54754,-0.76746,-0.90166,-2.21666,mittel,-0.48414,1694.0,0.0,38.58268,2.24299,12.22222,6.25738,1.71192,0.1689,65.51724,12.0,100.0,78.34241,12.6594,0.56348,0.0
05200420,Staakener Straße,5780.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5780.0,3.20391,6.95502,17.75837,0.04908,-1.0792,-1.57938,5780.0,-0.60045,-0.56032,-0.40722,-1.56799,mittel,-1.12599,5780.0,2.71647,19.80583,2.69504,50.8918,31.15917,14.34256,-1.57492,67.55127,29.41989,83.80623,72.68968,20.22485,-0.97317,-1.62707
05200421,Spandauer Straße,4386.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4386.0,5.38433,11.10351,26.50771,0.95302,-0.94112,2.13098,4386.0,0.14021,0.02623,0.11812,0.28456,mittel,-0.14523,4386.0,1.8711,36.5566,3.46939,41.03165,28.52257,17.30506,1.32146,79.57839,31.68317,70.22344,64.00769,22.04366,-0.1252,-0.50889
05200422,Werkstraße,1057.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",1057.0,2.98103,8.23084,22.77228,1.36552,1.00473,6.6649,1057.0,-0.67616,-0.37993,-0.10617,-1.16226,mittel,0.30233,1057.0,0.0,25.61983,5.98291,33.18584,19.67833,8.79849,-1.22482,68.8172,58.13953,81.36235,57.08543,30.39718,11.24538,-1.62679
05200423,Magistratsweg,6606.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",6606.0,8.77376,19.98183,48.55491,0.897869999999999,-1.12092,-3.33698,6606.0,1.29155,1.28151,1.44193,4.01499,niedrig,-0.20506,6606.0,4.70383,43.88186,5.9062,55.77889,33.33333,18.52861,3.70754,60.62092,41.86456,100.0,70.00963,16.57353,1.00142,8.82582
05200524,Döberitzer Weg,3367.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3367.0,1.93407,4.3065,9.84456,0.48479,0.30172,1.30597,3367.0,-1.03179,-0.93479,-0.8824,-2.84898,mittel,-0.65325,3367.0,0.7109,16.3017,1.16959,37.22944,28.77933,11.37511,2.1402,64.22977,19.30836,99.703,68.80075,19.66627,1.63914,-5.58331
05200525,Pillnitzer Weg,2431.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",2431.0,0.65574,6.08803,5.89812,0.04099,-0.03085,0.12304,2431.0,-1.46602,-0.6829,-1.11936,-3.26828,hoch,-1.13477,2431.0,0.0,16.10487,9.00563,48.23529,25.54504,8.80296,2.77149,67.28972,9.23077,100.0,64.10923,19.06215,3.32368,4.84642
05200526,Rudolf-Wissell-Großsiedlung,5734.0,4.0,sehr niedrig,+,positiv,4+,"Status sehr niedrig , Dynamik positiv",5734.0,12.7732,32.97872,67.36754,0.354709999999999,-3.89997,-7.25682999999999,5734.0,2.6501,3.11911,2.57151,8.34072,sehr niedrig,-0.79438,5734.0,9.19355,42.00849,10.27397,76.27974,56.67946,38.96059,1.16079,65.04029,52.34962,100.0,67.2308,17.41171,-0.14753,-1.87988
05200527,Maulbeerallee,11620.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",11620.0,15.37595,38.87263,71.875,2.01607,-1.88602,-0.484800000000007,11620.0,3.53422,3.95244,2.84216,10.32882,sehr niedrig,1.00817,11620.0,10.26157,38.9029,17.10665,77.76362,61.92771,33.65749,3.03639,64.10125,64.791,100.0,65.63021,15.654,-1.47141,1.13005
05200528,Weinmeisterhornweg,7019.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7019.0,3.2819,8.22054,20.23047,0.33788,0.28426,0.924910000000001,7019.0,-0.57396,-0.38139,-0.25879,-1.21414,mittel,-0.81264,7019.0,3.15615,27.21088,4.31555,48.03493,26.45676,13.19276,2.39491,58.85529,23.66231,58.07095,73.13988,14.45699,0.11235,1.6374
05200629,Borkumer Straße,7858.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7858.0,6.04106,13.08221,36.30505,0.86024,-1.96215,-4.40596,7858.0,0.36329,0.30599,0.7064,1.37568,mittel,-0.24589,7858.0,4.1769,32.40469,7.72627,68.4355,39.89565,24.30644,3.1817,66.0733,26.62921,96.71672,59.21527,26.29866,1.91299,-3.18724
05200630,Wilhelmstadt West,9806.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9806.0,6.96296,15.103,38.36066,1.51909,-0.20969,2.93072,9806.0,0.67645,0.59171,0.82982,2.09798,mittel,0.46895,9806.0,4.47316,33.67117,8.3878,58.15068,36.82439,22.90434,1.74006,62.95637,33.78184,100.0,62.06381,24.71305,-0.55069,-5.9356
05200631,Wilhelmstadt Ost,8462.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8462.0,7.33975,15.90641,39.47858,1.15142,-1.91643,-1.82577,8462.0,0.80444,0.7053,0.89695,2.40669,mittel,0.07004,8462.0,4.65116,37.83069,8.41874,62.45955,38.12338,24.07232,2.57345,60.33382,33.43799,100.0,63.59464,23.44323,0.13271,-0.8293
05200632,Tiefwerder,3739.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",3739.0,7.38173,20.88794,47.46318,0.4645,-1.58367,-1.40779,3739.0,0.8187,1.40963,1.37638,3.60471,niedrig,-0.67526,3739.0,6.27907,35.59322,11.98225,70.33557,47.20514,29.84755,1.56659,73.56631,39.17137,99.83953,64.6661,22.53917,-0.96731,4.47846
05200633,Graetschelsteig,2003.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",2003.0,7.49306,13.47978,38.66171,1.76822,-0.38597,0.902369999999998,2003.0,0.85651,0.3622,0.8479,2.06661,mittel,0.73926,2003.0,7.58621,42.85714,3.82848,51.25786,27.45881,12.5312,1.11523,66.53386,41.10169,100.0,72.74151,13.57941,0.29397,3.3801
05200634,Börnicker Straße,4436.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4436.0,2.4882,3.6294,8.05195,-0.0313500000000002,0.55248,3.36445,4436.0,-0.84356,-1.03052,-0.99003,-2.86411,mittel,-1.21325,4436.0,0.0,23.65931,1.68605,35.42977,16.25338,7.64202,0.13071,53.09735,18.91892,1.53291,73.82004,13.56501,0.89213,1.96078
05300735,Haveleck,1925.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",1925.0,3.67751,8.93506,17.25888,2.97751,5.13389,13.90067,1925.0,-0.43957,-0.28036,-0.43721,-1.15714,mittel,2.05132,1925.0,3.18725,18.54545,6.83761,74.02597,61.45455,19.48052,2.52146,84.0,23.12139,100.0,57.04507,34.75975,19.89815,49.48068
05300736,Zitadellenweg,3667.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3667.0,6.42015,18.32561,36.88119,1.07122,-1.54194,-2.52401,3667.0,0.49206,1.04734,0.74099,2.28039,mittel,-0.01698,3667.0,4.0724,24.44444,6.78392,66.87307,53.66785,23.04336,1.57537,59.88166,34.68869,16.38942,67.16287,16.7754,0.52246,8.33532
05300737,Gartenfelder Straße,10901.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",10901.0,8.21663,17.64976,43.82184,1.40309,-1.39431,-2.19654,10901.0,1.1023,0.95179,1.15773,3.21182,niedrig,0.34309,10901.0,4.83351,39.04856,8.3632,66.85323,43.72076,21.47509,2.10493,56.12986,34.57197,48.79369,68.62046,17.47264,1.04503,-0.86271
05300839,Rohrdamm,7660.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7660.0,6.42941,15.70496,37.92251,1.0003,-2.03741,-3.7583,7660.0,0.49521,0.67682,0.80351,1.97554,mittel,-0.09393,7660.0,4.15704,35.36269,8.00882,66.06523,48.95561,28.75979,3.15893,68.45211,31.39949,62.24543,67.26772,22.79958,1.91021,-0.91415
05300841,Siemensdamm,4573.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4573.0,6.03609,13.33916,30.59581,1.51957,-1.8942,-5.66962,4573.0,0.3616,0.34232,0.36359,1.06751,mittel,0.46947,4573.0,4.86258,28.60465,7.99458,67.90831,46.59961,26.06604,1.86552,62.83557,26.08286,100.0,58.96194,25.0222,-1.52766,-2.01141
05400942,Alt-Gatow,3642.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",3642.0,2.21176,3.84404,8.37209,-0.17732,-3.39363,-11.29083,3642.0,-0.93747,-1.00017,-0.97081,-2.90845,mittel,-1.37163,3642.0,2.30548,23.76543,1.65593,37.5,20.42834,8.75892,-6.64303,65.83072,17.26619,0.0,76.74024,22.61221,-3.57477,-2.06775
05400943,Jägerallee,10315.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",10315.0,0.78576,1.87106,2.29333,-0.09085,0.01366,-0.63161,10315.0,-1.42186,-1.27913,-1.33581,-4.0368,hoch,-1.27781,10315.0,0.0,18.29268,1.1343,29.95988,18.53611,6.00097,0.20908,51.37318,8.39695,0.0,72.67341,15.57954,1.57119,11.11556
05400944,Kladower Damm,2198.0,1.0,hoch,-,negativ,1-,"Status hoch , Dynamik negativ",2198.0,0.66834,4.27662,2.6616,0.0801000000000001,3.13767,1.49881,2198.0,-1.46174,-0.93901,-1.31369,-3.71444,hoch,-1.09233,2198.0,0.0,19.19192,3.25203,31.67702,17.06096,6.46042,1.2668,69.01408,10.81081,0.0,75.73909,12.00897,0.45542,12.32198
05400945,Kafkastraße,3682.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",3682.0,1.32316,1.81966,3.80952,0.2897,0.32306,-1.24311,3682.0,-1.23931,-1.28639,-1.24477,-3.77047,hoch,-0.86492,3682.0,0.0,21.09589,0.0,31.38801,15.94242,6.02933,0.9409,65.31532,9.95025,0.0,73.76447,13.17807,1.38609,7.53931
06100101,Fichtenberg,6988.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",6988.0,1.62098,3.59187,6.73712,0.15534,0.4902,2.16922,6988.0,-1.13815,-1.03583,-1.06898,-3.24296,hoch,-1.0107,6988.0,0.55944,22.05128,2.79961,44.88273,26.88895,13.72353,0.08194,59.74974,8.32342,0.0,71.12426,17.15979,0.91232,1.61331
06100102,Schloßstraße,8808.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8808.0,3.19552,6.13079,13.09735,0.52755,-0.65961,0.14771,8808.0,-0.6033,-0.67685,-0.68709,-1.96724,mittel,-0.60685,8808.0,1.99468,26.65877,5.22713,55.61538,36.4555,19.53906,0.18641,60.66241,14.84375,0.0,66.75814,21.0401,-0.5546,-4.64657
06100103,Markelstraße,6281.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6281.0,2.5977,4.71263,6.76203,0.7366,-0.51149,-1.40918,6281.0,-0.80637,-0.87736,-1.06749,-2.75122,mittel,-0.38004,6281.0,1.16667,25.16892,6.11015,47.8308,32.71772,16.76485,1.15563,61.53846,11.70569,0.0,71.67949,18.40929,-0.61663,-9.60386
06100204,Munsterdamm,6887.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6887.0,4.04587,7.66662,16.58228,0.90913,-0.597720000000001,0.121880000000001,6887.0,-0.31445,-0.45971,-0.47784,-1.252,mittel,-0.19285,6887.0,2.38429,32.48811,5.62712,55.2659,35.87919,18.49862,2.11518,64.20722,17.2232,0.0,71.00045,19.0502,0.15297,-3.49866
06100205,Südende,9881.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9881.0,4.13885,7.51948,17.69841,1.10311,-0.736650000000001,-0.550360000000001,9881.0,-0.28286,-0.48051,-0.41082,-1.17419,mittel,0.01762,9881.0,2.11416,28.37696,5.90426,51.36799,33.6808,17.3869,0.97644,64.95925,16.21622,0.0,66.47109,20.28212,0.04078,0.36265
06100206,Stadtpark,7694.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7694.0,3.30477,6.8235,11.27983,0.72703,-0.93635,-2.90236,7694.0,-0.56619,-0.57891,-0.79622,-1.94132,mittel,-0.39042,7694.0,1.97869,30.01443,6.14973,46.21005,30.41331,15.94749,0.89262,64.05868,18.90304,0.0,68.10847,18.82485,0.3238,-4.06261
06100207,Mittelstraße,8008.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8008.0,3.5927,6.58092,14.88033,0.38636,-0.88405,-1.93481,8008.0,-0.46838,-0.61321,-0.58003,-1.66162,mittel,-0.76004,8008.0,2.20386,28.57143,5.85075,54.88127,34.49051,18.45654,1.654,68.53857,14.27498,0.0,66.18922,21.64014,0.7394,-4.7858
06100208,Bergstraße,6824.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6824.0,3.11493,6.3306,9.97475,0.37639,-1.02606,-1.86566,6824.0,-0.63067,-0.6486,-0.87458,-2.15385,mittel,-0.77086,6824.0,0.83333,26.19863,8.64198,46.88525,31.46249,16.41266,0.95473,62.76786,11.14583,0.0,65.80359,20.46731,0.45978,-3.20481
06100209,Feuerbachstraße,9339.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9339.0,3.59431,6.57458,13.23268,1.06366,-1.0552,-1.54993,9339.0,-0.46784,-0.61411,-0.67896,-1.76091,mittel,-0.02518,9339.0,1.1889,26.27219,6.11907,57.64706,35.73188,19.24189,1.40294,61.71397,15.94747,0.0,66.12576,20.02169,0.62663,-3.26493
06100210,Bismarckstraße,4868.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4868.0,3.87097,7.66228,14.91086,0.80791,-0.618749999999999,-0.39859,4868.0,-0.37386,-0.46032,-0.5782,-1.41238,mittel,-0.30267,4868.0,1.03359,29.89011,6.3253,43.62606,29.21118,15.59162,0.58858,67.85244,16.3142,0.0,68.13799,18.26903,-0.25335,-2.21666
06200311,Alt-Lankwitz,4937.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4937.0,3.05556,7.61596,14.21488,0.40988,-0.7869,-2.48108,4937.0,-0.65084,-0.46687,-0.61999,-1.7377,mittel,-0.73453,4937.0,0.7177,30.96927,3.85675,41.29834,24.26575,11.46445,0.61821,52.4735,15.74642,0.0,72.68509,14.77194,-0.50804,-0.19839
06200312,Komponistenviertel Lankwitz,6097.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6097.0,2.49794,4.52682,9.93289,0.51897,0.0143399999999998,-1.19516,6097.0,-0.84026,-0.90364,-0.8771,-2.621,mittel,-0.61616,6097.0,1.3913,20.33272,2.86717,51.32743,31.88453,18.66492,7.05635,74.60457,13.93998,0.0,64.84026,24.77884,5.40208,13.82425
06200313,Lankwitz Kirche,7410.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7410.0,5.54106,10.09447,24.33333,1.02994,-0.88395,-0.75103,7410.0,0.19345,-0.11644,-0.01243,0.06458,mittel,-0.06177,7410.0,2.59516,37.08987,6.60562,53.01556,32.32119,16.96356,1.20837,64.43914,21.11693,0.0,68.5193,17.62676,0.31914,-3.65905
06200314,Kaiser-Wilhelm-Straße,7313.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7313.0,4.70271,9.72241,22.45989,0.56926,-0.79368,-1.16584,7313.0,-0.09133,-0.16904,-0.12492,-0.38529,mittel,-0.5616,7313.0,3.16456,33.75887,6.5764,50.0466,30.4116,15.2605,0.69335,66.57706,23.15996,0.0,65.2432,19.16129,0.65681,-1.43904
06200315,Gallwitzallee,5841.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5841.0,4.9217,8.61154,15.33742,0.823110000000001,-0.90016,-3.82204,5841.0,-0.01694,-0.32611,-0.55259,-0.89564,mittel,-0.28618,5841.0,2.63692,29.80251,6.55172,50.4712,29.49837,14.98031,1.82331,66.28571,18.84615,0.0,67.4041,15.49813,0.85547,-2.35353
06200316,Belßstraße,5558.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5558.0,6.08622,11.87478,31.98324,1.8054,-0.960610000000001,1.42768,5558.0,0.37863,0.13528,0.4469,0.96081,mittel,0.7796,5558.0,3.07692,35.45817,6.57386,53.95859,42.2634,23.44368,1.41685,66.92249,17.85714,27.94171,66.29002,24.39235,1.68483,-0.14908
06200317,Lankwitz Süd,6402.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6402.0,2.25681,4.85786,11.2232,0.5242,-0.765000000000001,-1.6924,6402.0,-0.92216,-0.85683,-0.79962,-2.57861,mittel,-0.61049,6402.0,1.09489,26.90972,2.90764,30.72805,20.50922,9.01281,0.74937,67.07106,13.14741,16.71353,75.62205,15.79112,0.48414,6.90542
06200419,Thermometersiedlung,4636.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",4636.0,7.18076,14.51682,35.79278,0.45104,-2.78549,-8.5186,4636.0,0.75043,0.50883,0.67564,1.9349,mittel,-0.68987,4636.0,4.75162,31.44208,8.70307,71.73913,50.40984,26.3805,1.2566,73.83483,20.25431,86.88525,72.85843,17.804,0.23702,-4.78884
06200420,Lichterfelde Süd,7055.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7055.0,4.47164,8.92984,20.92772,0.68176,-1.58735,-3.82476,7055.0,-0.16982,-0.2811,-0.21692,-0.66784,mittel,-0.43954,7055.0,2.98273,30.78125,5.1091,51.5233,29.01488,15.71935,0.68034,72.3174,22.84608,50.70163,65.26644,20.2513,1.38084,1.93376
06200421,Königsberger Straße,8349.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8349.0,3.38115,6.4918,16.79688,0.85874,0.188969999999999,0.27947,8349.0,-0.54024,-0.62581,-0.46495,-1.631,mittel,-0.24752,8349.0,2.17391,30.19391,3.10838,43.28238,26.60199,14.68439,1.34221,62.64274,23.24723,0.0,67.82457,21.23952,1.70642,4.08613
06200422,Oberhofer Platz,7062.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",7062.0,2.35682,3.97904,10.5673,0.74168,-0.24926,1.0487,7062.0,-0.88819,-0.98109,-0.839,-2.70828,mittel,-0.37453,7062.0,0.71327,24.16918,1.71875,33.9779,21.82101,12.7301,1.42673,65.85095,17.25,0.0,72.22468,20.57822,-0.41993,3.40407
06200423,Schütte-Lanz-Straße,8627.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8627.0,3.01084,7.09401,19.78477,0.44879,-0.0663400000000003,0.0253200000000007,8627.0,-0.66603,-0.54067,-0.28555,-1.49225,mittel,-0.69231,8627.0,1.98511,23.89791,2.62618,47.09501,27.19369,13.05205,1.51852,64.74245,29.33598,0.0,70.61525,14.97915,1.4539,5.85211
06300524,Berlepschstraße,5670.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5670.0,2.43828,4.14462,10.02907,0.97843,-0.69184,-1.76718,5670.0,-0.86052,-0.95767,-0.87132,-2.68951,mittel,-0.11766,5670.0,1.77134,28.65731,1.99882,38.85714,24.07407,14.46208,0.31803,78.29268,17.04394,0.0,72.64973,20.77735,-0.02499,5.18685
06300525,Zehlendorf Süd,5616.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5616.0,4.11534,8.67165,19.54023,0.91579,0.0368999999999993,0.388180000000002,5616.0,-0.29085,-0.31761,-0.30023,-0.90869,mittel,-0.18562,5616.0,2.55403,38.37638,5.26706,44.07186,24.87536,13.39031,1.45769,66.35638,30.72464,0.0,67.33668,16.83731,0.08853,-1.87817
