id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,inhabitants,s1_percentage_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,z_s1_percentage_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
07070701,Kettinger Straße/Schillerstraße,10526.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",10526.0,2.47191,6.98271,17.09337,-0.626,0.23266,-0.72228,10526.0,-0.61532,-0.59044,-0.47322,-1.67898,mittel,0.37575,10526.0,1.80905,-,1.95418,40.4059,21.93616,9.75679,1.14499,59.3963,28.28729,6.38632,2.02651,43.62882,40.49971
07070702,Alt-Lichtenrade/Töpchiner Weg,10931.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",10931.0,2.3733,8.54451,18.2117,-0.79938,0.78597,1.01286,10931.0,-0.65822,-0.39366,-0.41068,-1.46256,mittel,0.18626,10931.0,1.88679,-,3.40396,35.58011,20.6477,8.17857,1.48475,54.1387,27.34082,11.09189,1.91163,41.44506,15.34169
07070703,John-Locke-Straße,7640.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7640.0,5.24983,14.26702,31.92182,-2.09317,-0.57416,-4.97994,7640.0,0.59327,0.32733,0.35594,1.27654,mittel,-1.22773,7640.0,2.64624,-,5.68182,45.96774,26.04712,11.63613,1.86066,61.64229,35.88391,43.62296,1.81597,42.56623,64.21466
07070704,Nahariyastraße,8547.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",8547.0,8.08241,26.27823,59.19732,-1.69203,0.25916,0.68233,8547.0,1.82565,1.84066,1.8811,5.54741,sehr niedrig,-0.78932,8547.0,6.53728,-,8.28343,63.45404,39.40564,22.04282,4.47429,75.69002,64.22172,20.65272,1.54557,35.19937,80.62478
07070705,Franziusweg/ Rohrbachstraße,7031.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",7031.0,1.41974,4.40905,8.20399,-0.77476,0.19279,-0.57757,7031.0,-1.07308,-0.9147,-0.97028,-2.95806,hoch,0.21317,7031.0,0.84151,-,1.81612,30.82374,18.1482,7.77983,1.25466,50.63985,16.35992,0.0,2.14166,47.12217,0.0
07070706,Horstwalder Straße/ Paplitzer Straße,3936.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",3936.0,3.26914,8.9685,23.37434,0.91415,1.31349,5.57131,3936.0,-0.26846,-0.34024,-0.12201,-0.73071,mittel,2.059,3936.0,3.34262,-,1.49912,37.81764,21.26524,12.32215,-0.41069,75.05155,29.52586,0.0,1.83638,39.89558,0.0
07070707,Wittelsbacherstraße,2976.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",2976.0,1.27505,5.54435,19.0367,-0.32542,1.79776,7.28735,2976.0,-1.13603,-0.77166,-0.36455,-2.27224,mittel,0.70426,2976.0,0.40323,-,1.00784,33.39921,16.49866,8.09812,0.23027,55.18672,34.74178,0.0,2.27856,50.36593,17.03629
08010115,Hasenheide,880.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",880.0,3.16456,8.75,13.28125,-1.33994,-1.89073,-13.08239,880.0,-0.31396,-0.36777,-0.68638,-1.36811,mittel,-0.40452,880.0,3.7037,-,0.0,49.65035,43.63636,26.25,0.16304,52.81385,14.97585,0.0,1.59773,38.80227,99.20455
08010116,Wissmannstraße,3697.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",3697.0,8.20565,22.82932,47.76471,-0.81218,-2.3105,-1.5,3697.0,1.87926,1.40612,1.24182,4.5272,sehr niedrig,0.17228,3697.0,5.72289,-,29.25373,74.15507,57.58723,38.65296,2.66303,59.3422,29.10798,13.60947,1.45983,33.50636,100.0
08010117,Schillerpromenade,16138.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",16138.0,6.50407,18.57107,41.05754,-0.98457,-2.54624,-6.44788,16138.0,1.13896,0.86961,0.86678,2.87535,mittel,-0.01613,16138.0,5.36859,-,22.08892,69.34673,51.15876,34.42806,1.37896,55.48956,23.00294,6.4694,1.57628,33.35593,100.0
08010118,Silbersteinstraße,11891.0,4.0,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv",11891.0,8.24534,26.91952,61.84807,-2.13029,-2.6764,-6.38523,11891.0,1.89653,1.92145,2.02932,5.8473,sehr niedrig,-1.2683,11891.0,6.06061,-,16.89796,87.65133,60.60045,37.22143,1.17719,63.89516,37.5696,10.18651,1.38054,29.7287,100.0
08010211,Flughafenstraße,10029.0,3.0,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv",10029.0,6.35684,19.8624,46.852,-1.05246,-3.40278,-11.31043,10029.0,1.0749,1.03231,1.19079,3.298,niedrig,-0.09033,10029.0,4.52156,-,21.45215,77.65285,58.73966,39.47552,0.49879,56.25158,26.56898,7.52358,1.47582,32.65301,100.0
08010212,Rollberg,7475.0,4.0,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv",7475.0,8.98573,31.31773,57.24409,-1.1645,-2.91263,-8.29219,7475.0,2.21865,2.4756,1.77188,6.46613,sehr niedrig,-0.21278,7475.0,4.79303,-,23.45437,89.07455,67.54515,34.31438,0.54151,72.78752,39.44995,67.41809,1.18181,30.00388,100.0
08010213,Körnerpark,12455.0,3.0,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv",12455.0,6.79763,21.84665,50.95267,-1.0445,-3.02488,-8.89266,12455.0,1.26668,1.28231,1.42008,3.96907,niedrig,-0.08163,12455.0,5.69106,-,18.97266,78.94737,54.63669,35.03011,0.19732,58.35434,29.45309,5.09995,1.50365,32.51353,100.0
08010214,Glasower Straße,8197.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",8197.0,8.78346,27.37587,59.80952,-1.47169,-1.01307,-1.18474,8197.0,2.13065,1.97895,1.91533,6.02493,sehr niedrig,-0.54851,8197.0,6.19195,-,16.51982,82.32964,57.61864,37.20873,2.54422,66.39344,37.87986,2.14018,1.43211,30.10894,100.0
08010301,Reuterkiez,27732.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",27732.0,4.73468,15.32165,32.68842,-1.13695,-1.92072,-5.19124,27732.0,0.36915,0.46021,0.39881,1.22817,mittel,-0.18267,27732.0,4.83951,-,17.01951,63.9454,49.03721,31.54479,0.71217,56.0471,20.13682,3.9572,1.59083,35.41151,100.0
08010302,Bouchéstraße,3696.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",3696.0,6.09118,19.53463,47.85894,-1.94521,-1.60978,-3.61889,3696.0,0.95932,0.99101,1.24709,3.19742,niedrig,-1.06602,3696.0,4.14013,-,10.43339,62.68041,37.55411,22.13203,1.09661,61.73594,30.10899,0.0,1.98323,38.23593,85.71429
08010303,Donaustraße,8418.0,3.0,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv",8418.0,6.25,23.17653,55.9415,-1.67285,-2.49311,-4.97084,8418.0,1.02842,1.44986,1.69904,4.17732,niedrig,-0.76836,8418.0,4.80519,-,27.91411,80.79096,61.04775,40.0689,0.0783,58.96828,29.33204,3.26845,1.50546,32.66702,100.0
08010404,Rixdorf,23741.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",23741.0,6.42117,20.61413,45.02667,-1.47456,-1.96379,-5.31924,23741.0,1.10289,1.12702,1.08872,3.31863,niedrig,-0.55165,23741.0,5.77521,-,17.30496,73.57201,53.0222,34.39619,-0.45812,58.54764,29.60976,4.49642,1.50091,33.14304,84.43621
08010405,Hertzbergplatz,9049.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9049.0,5.78393,17.48259,41.67417,-1.42809,-2.33152,-5.03747,9049.0,0.82565,0.73247,0.90126,2.45938,mittel,-0.50086,9049.0,5.36829,-,14.02985,68.16746,47.09913,30.85424,-0.74773,52.68625,27.88754,0.91166,1.62548,33.24798,94.30876
08010406,Treptower Straße Nord,7143.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",7143.0,9.62934,31.77936,69.51317,-1.56543,-0.77615,-0.29659,7143.0,2.49867,2.53376,2.45793,7.49036,sehr niedrig,-0.65096,7143.0,7.64791,-,19.72187,86.71875,59.06482,39.08722,2.78401,56.91261,46.73215,2.67549,1.46451,29.00658,97.73205
08010407,Gewerbegebiet Ederstraße,799.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",799.0,7.12166,14.14268,47.82609,-0.58142,0.25046,4.77053,799.0,1.40765,0.31167,1.24526,2.96458,niedrig,0.42447,799.0,7.8125,-,0.0,42.30769,44.68085,29.53692,0.43512,62.28814,28.37209,20.29598,1.71089,34.88736,100.0
08010508,Weiße Siedlung,5772.0,4.0,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv",5772.0,10.62232,38.80804,66.94466,-2.65614,-3.1941,-6.25206,5772.0,2.93068,3.41932,2.3143,8.6643,sehr niedrig,-1.843,5772.0,5.91327,-,18.62069,89.11023,72.03742,34.68468,1.62448,81.41858,49.72885,6.37766,1.62855,25.98094,98.07692
08010509,Schulenburgpark,9459.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",9459.0,13.17612,41.86489,76.28613,-1.87835,-1.98588,-0.79028,9459.0,4.04177,3.80446,2.83665,10.68288,sehr niedrig,-0.99295,9459.0,8.55529,-,19.42393,87.96803,65.88434,29.52743,0.25143,83.67347,60.8284,36.99495,1.21894,26.33132,100.0
08010510,Gewerbegebiet Köllnische Heide,480.0,4.0,sehr niedrig,-,negativ,4-,"Status sehr niedrig, Dynamik negativ",480.0,10.02571,23.75,77.19298,2.09732,0.24402,25.13819,480.0,2.67112,1.52212,2.88735,7.08059,sehr niedrig,3.35209,480.0,4.6875,-,0.0,100.0,67.70833,54.16667,1.17862,74.23077,39.29961,0.0,0.98125,25.84583,67.29167
08020619,Buschkrugallee Nord,11646.0,4.0,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv",11646.0,7.79764,23.93955,46.86729,-2.25092,-1.90315,-6.08664,11646.0,1.70175,1.546,1.19164,4.43939,sehr niedrig,-1.40014,11646.0,6.28196,-,9.69977,80.28887,55.83891,34.5784,3.65668,70.72262,37.81357,5.8792,1.46076,29.54628,68.29813
08020620,Tempelhofer Weg,9354.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",9354.0,7.07071,20.81462,49.09539,-1.17839,-1.73546,-7.35352,9354.0,1.38549,1.15228,1.31623,3.854,niedrig,-0.22796,9354.0,4.31416,-,8.73225,76.15708,44.8792,21.73402,1.23003,60.10821,36.40257,26.60129,1.57409,32.46643,92.96558
08020621,Mohriner Allee Nord,2346.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2346.0,0.87483,2.47229,6.17284,0.03774,0.23284,0.15277,2346.0,-1.31016,-1.15872,-1.08386,-3.55274,hoch,1.10116,2346.0,1.31004,-,1.1194,46.31043,26.21483,8.14152,-0.51481,70.15707,15.78947,0.0,2.05328,45.30605,91.09122
08020622,Parchimer Allee,14211.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",14211.0,4.46301,12.81402,29.61276,-0.75998,-1.78437,-3.54605,14211.0,0.25095,0.14426,0.22683,0.62204,mittel,0.22932,14211.0,3.34694,-,6.67064,47.16157,28.64682,13.50362,1.13603,63.73111,29.31136,14.1011,1.74182,35.49405,17.1698
08020623,Ortolanweg,1281.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",1281.0,5.28402,16.23731,46.03175,-0.70324,0.25593,-5.4834,1281.0,0.60815,0.57557,1.14492,2.32864,mittel,0.29134,1281.0,1.75439,-,4.77387,62.87425,30.28884,13.50507,1.24751,54.33526,36.77419,0.0,1.51991,33.94614,72.4434
08020624,Britzer Garten,1410.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",1410.0,3.80435,8.43972,9.88142,-0.27476,-0.01878,-4.06089,1410.0,-0.03561,-0.40687,-0.87648,-1.31896,mittel,0.75963,1410.0,3.00752,-,10.97046,55.55556,36.02837,12.69504,0.60017,65.92179,19.2053,0.0,1.87021,38.60993,60.14184
08020625,Handwerker-Siedlung,3319.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3319.0,3.52147,10.93703,20.76503,-1.79301,0.89807,1.15177,3319.0,-0.15868,-0.09222,-0.26791,-0.51881,mittel,-0.89968,3319.0,0.77922,-,5.68182,50.66667,29.768,15.72763,2.12259,69.54023,23.00885,8.29396,1.97228,39.85417,72.64236
08020726,Buckow West,8403.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8403.0,3.03088,8.11615,20,-0.47522,0.72162,0.12889,8403.0,-0.37212,-0.44763,-0.31069,-1.13044,mittel,0.54054,8403.0,2.01005,-,3.1746,43.33333,25.5623,10.84137,1.06188,63.6663,23.50746,15.40984,1.85243,39.74378,57.65798
08020727,Buckow Mitte,12013.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",12013.0,4.08163,11.15458,29.37107,-0.18675,-0.51824,-1.47264,12013.0,0.08503,-0.06481,0.21331,0.23353,mittel,0.85581,12013.0,2.32,-,3.64678,58.10882,31.0497,14.72571,4.0571,77.61447,31.08935,13.93584,1.82111,36.96654,89.64455
08020728,Buckow Ost,8851.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",8851.0,5.67001,19.29725,47.7306,-1.75801,0.02913,-1.41086,8851.0,0.77608,0.9611,1.23992,2.9771,niedrig,-0.86143,8851.0,3.43866,-,7.05,69.44785,43.52051,22.58502,3.49454,70.68534,39.04404,26.70767,1.72161,35.90566,92.32855
08030829,Gropiusstadt Nord,12437.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",12437.0,7.40586,24.16178,56.06809,-1.38612,-1.20356,-4.06192,12437.0,1.5313,1.574,1.70612,4.81142,sehr niedrig,-0.45499,12437.0,4.9959,-,8.39427,81.97782,50.88044,20.56766,1.02374,73.6122,45.88649,0.0,1.62322,34.36633,99.67034
08030830,Gropiusstadt Süd,7415.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",7415.0,5.58882,16.06204,45.9926,-2.25081,-1.31264,-8.75382,7415.0,0.74076,0.55349,1.14273,2.43698,mittel,-1.40002,7415.0,1.88324,-,6.08629,77.50792,41.03844,16.1969,1.69068,72.43963,34.2803,0.0,1.60067,37.81821,100.0
08030831,Gropiusstadt Ost,17564.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",17564.0,7.37358,21.76611,46.72686,-1.53511,-1.83761,-6.45681,17564.0,1.51725,1.27216,1.18379,3.9732,niedrig,-0.61782,17564.0,4.96492,-,7.27782,76.86709,51.00774,20.79253,1.10132,78.94304,43.53595,59.81912,1.64029,33.8034,94.18128
08040932,Goldhähnchenweg,2868.0,3.0,niedrig,-,negativ,3-,"Status niedrig, Dynamik negativ",2868.0,7.78157,17.53835,47.21604,2.28852,1.83845,4.77702,2868.0,1.69476,0.7395,1.21114,3.6454,niedrig,3.56106,2868.0,6.22222,-,3.3543,72.52964,33.19386,13.59833,1.7192,73.58974,60.86957,32.24734,1.8804,36.5136,100.0
08040933,Vogelviertel Süd,4157.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4157.0,2.71241,9.0931,26.06516,-0.69254,0.93132,3.53769,4157.0,-0.51068,-0.32454,0.02846,-0.80676,mittel,0.30303,4157.0,1.57068,-,2.8777,61.47541,32.35506,13.90426,1.57682,72.66436,23.56436,5.94901,1.92302,40.28121,79.55256
08040934,Vogelviertel Nord,2679.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",2679.0,3.25444,10.07839,23.79603,-0.97499,-1.49155,-3.01362,2679.0,-0.27486,-0.20041,-0.09843,-0.5737,mittel,-0.00566,2679.0,1.4652,-,2.83019,53.73832,31.61627,12.84061,1.12186,65.40698,33.43849,7.93905,1.92609,42.19597,100.0
08041035,Blumenviertel,8239.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8239.0,2.31768,5.26763,14.08712,-0.2173,0.18309,-0.05241,8239.0,-0.68242,-0.80653,-0.64132,-2.13027,mittel,0.82242,8239.0,1.21951,-,1.06729,57.9063,33.5599,14.1522,2.37879,71.44082,23.49515,0.0284,1.98337,44.43974,0.0
08041036,Zittauer Straße,6866.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6866.0,1.92542,4.52957,11.64706,0.06821,0.74539,1.41084,6866.0,-0.85308,-0.89952,-0.77776,-2.53036,mittel,1.13446,6866.0,1.44718,-,1.67277,44.86071,23.78386,9.64171,1.85162,67.22054,20.58824,6.52673,2.05258,43.8845,85.36266
08041037,Alt-Rudow,9865.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9865.0,3.71616,10.66396,29.47368,-0.28113,0.11862,-1.31728,9865.0,-0.07398,-0.12663,0.21905,0.01844,mittel,0.75266,9865.0,3.11111,-,3.50354,49.82699,26.42676,12.04257,1.91037,62.20539,36.73277,5.27871,1.98246,41.52894,29.30563
08041038,Waßmannsdorfer Chaussee,7011.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7011.0,1.75097,4.59278,10.07503,-0.46153,-0.09404,-0.86615,7011.0,-0.92897,-0.89155,-0.86566,-2.68618,mittel,0.5555,7011.0,1.03397,-,2.23805,40.6613,23.33476,7.85908,0.68419,69.50998,21.30802,0.40511,2.01198,44.3563,92.64014
08041039,Frauenviertel,3870.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3870.0,2.24025,8.99225,18.69919,-0.38523,-1.32398,-3.6325,3870.0,-0.7161,-0.33725,-0.38342,-1.43677,mittel,0.63889,3870.0,0.92807,-,3.6036,47.08277,28.99225,9.63824,0.17738,56.03217,18.69436,12.73256,1.49897,32.02455,3.77261
08041040,Waltersdorfer Chaussee Ost,7930.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7930.0,3.09046,8.67591,21.70881,-0.17816,-0.32622,-0.28024,7930.0,-0.3462,-0.37711,-0.21514,-0.93845,mittel,0.8652,7930.0,2.75229,-,3.00474,39.28826,24.23707,9.64691,1.3334,71.89542,27.28614,29.51567,1.82068,38.44691,85.39723
09010101,Elsenstraße,12471.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",12471.0,4.40395,10.35202,17.59546,-1.06666,-0.92668,-2.87173,12471.0,0.22526,-0.16593,-0.44514,-0.38581,mittel,-0.10585,12471.0,2.97483,-,4.87062,41.31627,31.41689,19.18852,1.53308,54.28333,19.57649,18.2579,1.55954,34.49635,69.32082
09010201,Am Treptower Park Süd,4341.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4341.0,2.20126,5.78208,9.2033,-0.71793,-0.58513,-1.96911,4341.0,-0.73307,-0.74171,-0.9144,-2.38918,mittel,0.27528,4341.0,1.76678,-,2.13049,26.36816,17.30016,9.26054,1.4115,46.76617,15.65657,17.07098,1.88229,39.97443,0.0
09010202,Köpenicker Landstraße,6980.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6980.0,4.23488,10.28653,31.68654,-1.4031,-0.13411,0.65206,6980.0,0.1517,-0.17418,0.34279,0.32031,mittel,-0.47355,6980.0,2.67686,-,1.98675,33.23217,17.13467,10.93123,3.03148,57.79817,24.50067,28.94793,1.9308,34.70974,0.0
09010301,Baumschulenstraße,15668.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",15668.0,3.5577,8.15675,19.73526,-1.1282,-0.90285,-4.89305,15668.0,-0.14292,-0.44252,-0.32549,-0.91093,mittel,-0.17311,15668.0,2.37192,-,1.78803,24.74449,15.49017,9.04391,1.74554,55.39873,18.3526,10.20518,1.91058,36.71215,0.0
09010302,Späthsfelde,2894.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2894.0,0.89757,2.97167,7.28291,-0.3971,0.25316,-0.28012,2894.0,-1.30026,-1.0958,-1.02178,-3.41784,hoch,0.62592,2894.0,0.0,-,0.7776,42.63736,23.46234,9.67519,1.03789,70.71429,6.96721,6.0793,1.86938,41.70905,84.20871
09010401,Johannisthal West,8503.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8503.0,3.22378,6.91521,20.68966,-0.49613,0.07625,-0.14897,8503.0,-0.2882,-0.59894,-0.27212,-1.15926,mittel,0.51769,8503.0,1.83824,-,1.59179,22.01746,10.87851,5.79795,1.81161,54.15822,24.63158,20.72402,1.93979,37.67035,10.92556
09010402,Johannisthal Ost,11436.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",11436.0,2.85166,7.89612,16.26506,-0.61426,0.12609,1.37956,11436.0,-0.4501,-0.47536,-0.51953,-1.44499,mittel,0.38858,11436.0,1.322,-,3.27198,24.31472,14.92655,7.27527,-2.60278,60.21635,29.69152,22.38455,1.78052,38.93617,14.48933
09020501,Oberschöneweide West,7398.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",7398.0,6.85817,18.19411,43.31797,-2.05132,-1.43779,0.04312,7398.0,1.29302,0.82212,0.99318,3.10832,niedrig,-1.18199,7398.0,2.26537,-,7.40242,42.11382,29.44039,22.16815,3.94281,53.47561,33.00125,11.08968,1.57367,35.01054,83.49554
09020502,Oberschöneweide Ost,15732.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",15732.0,5.46048,14.80422,31.84457,-1.22617,0.42144,0.41319,15732.0,0.68492,0.39501,0.35162,1.43155,mittel,-0.28018,15732.0,3.12158,-,5.60964,32.66745,21.38317,14.18764,3.35011,59.54301,39.08676,36.27907,1.73227,33.87007,13.38037
09020601,Schnellerstraße,8970.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",8970.0,4.80261,14.97213,38.00457,-0.47895,1.80942,4.70487,8970.0,0.3987,0.41617,0.69607,1.51094,mittel,0.53646,8970.0,2.94118,-,3.43418,44.51138,29.0301,22.25195,8.26658,62.87575,39.16582,16.73857,1.59721,33.31349,61.53846
09020602,Oberspree,3587.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3587.0,3.90816,8.30778,22.46377,-0.03003,-0.03504,2.26175,3587.0,0.00955,-0.42349,-0.17292,-0.58686,mittel,1.02709,3587.0,1.5748,-,2.22025,11.5304,7.77809,3.8751,1.25551,56.83453,35.65891,42.13996,1.91915,36.64706,53.27572
09020701,Adlershof West,2763.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2763.0,0.95195,2.49729,6.74157,-0.1727,0.2733,-2.34934,2763.0,-1.2766,-1.15557,-1.05205,-3.48422,hoch,0.87117,2763.0,1.36719,-,1.99005,44.97354,41.51285,32.10279,-12.05925,59.52649,5.46697,21.20755,1.2414,32.08541,87.65834
09020702,Adlershof Ost,16805.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",16805.0,3.87399,9.86611,23.79406,-1.12415,0.67464,2.61403,16805.0,-0.00531,-0.22715,-0.09854,-0.331,mittel,-0.16868,16805.0,2.12766,-,2.38167,28.62936,16.36418,11.16334,2.86057,63.80597,29.78839,18.06127,1.86266,38.11318,6.69444
09020801,Spindlersfeld,2948.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",2948.0,3.42186,8.85346,16.82464,-0.01782,0.3015,1.34241,2948.0,-0.20202,-0.35474,-0.48824,-1.045,mittel,1.04044,2948.0,1.5873,-,3.87324,15.68627,9.53189,5.7327,1.88261,64.49704,30.625,57.11722,2.05088,38.02408,0.0
09020802,Köllnische Vorstadt,7916.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7916.0,5.60107,17.78676,41.86391,-0.94864,-0.39858,-1.60743,7916.0,0.74609,0.77079,0.91187,2.42875,mittel,0.02314,7916.0,3.36927,-,2.50951,29.96134,19.08792,13.10005,2.44993,52.84474,37.43842,27.81457,1.88757,36.15008,43.78474
09030901,Dorf Altglienicke,13213.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",13213.0,1.59562,3.72361,8.52443,0.2323,0.12306,1.16443,13213.0,-0.99656,-1.00106,-0.95236,-2.94998,hoch,1.3138,13213.0,0.76263,-,0.64861,22.59863,13.52456,6.02437,-0.10734,54.77387,23.29317,2.407,1.93302,41.6841,29.45584
09030902,Wohngebiet II,5665.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",5665.0,7.25171,22.66549,49.94641,-1.74959,-1.19193,-3.80499,5665.0,1.46423,1.38548,1.36382,4.21353,niedrig,-0.85223,5665.0,4.0,-,6.04752,18.40215,13.90997,7.16681,1.66126,46.79803,31.31313,7.23192,1.69162,31.41606,69.49691
09030903,Kölner Viertel,8167.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",8167.0,3.92551,12.3546,25.70332,0.34122,3.07766,7.71169,8167.0,0.0171,0.08638,0.00822,0.1117,mittel,1.43284,8167.0,2.8083,-,5.15098,28.96476,18.94208,8.46088,1.23032,79.16064,43.13433,53.56546,1.52847,35.91282,0.0
09031001,Bohnsdorf,13117.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",13117.0,2.16822,5.38233,12.56983,-0.22787,0.58427,0.90802,13117.0,-0.74744,-0.79207,-0.72616,-2.26567,mittel,0.81087,13117.0,1.875,-,1.2956,19.27996,12.8383,7.79904,1.02853,58.45552,19.85816,12.73219,1.93375,40.1556,52.97705
09031101,Grünau,6530.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6530.0,2.00297,4.96172,10.77922,-0.70266,0.04532,0.10101,6530.0,-0.81934,-0.84507,-0.82628,-2.49069,mittel,0.29197,6530.0,1.6055,-,1.3986,21.83258,13.33844,8.71363,0.51962,57.82074,27.49077,5.54603,2.00613,42.47963,0.04594
09031201,Karolinenhof,1833.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",1833.0,0.28736,1.30933,1.7316,-0.36623,0.03084,1.7316,1833.0,-1.56575,-1.30524,-1.3322,-4.20319,hoch,0.65966,1833.0,0.0,-,0.53763,15.95745,9.32897,3.60065,0.09871,57.57576,5.0,0.0,2.2335,51.60502,0.491
