id,name,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
09030901,Dorf Altglienicke,12317.0,1.63776,19.76401,0.60293,16.87407,8.72777,3.52359,0.41164,49.53917,15.26718,1.93503,1.96614,41.94057,29.47146
09030902,Wohngebiet II,5827.0,8.37283,49.43343,4.85744,17.54069,10.57148,4.8567,0.09727,40.63604,45.01845,7.23192,1.64459,30.54265,69.09216
09030903,Kölner Viertel,7800.0,3.22581,26.85714,4.91803,17.01733,11.96154,3.26923,0.25967,60.39216,30.41667,55.11608,1.54795,36.29718,0.0
09031001,Bohnsdorf,12240.0,2.75404,29.09535,1.04467,12.05947,7.04248,3.79085,0.83818,38.14655,17.60722,10.26449,1.99984,41.24567,54.24837
09031101,Grünau,5649.0,0.0,30.69106,0.849,17.79412,7.73588,5.32838,0.67262,68.77076,4.79452,6.23393,2.09896,42.90246,0.05311
09031201,Karolinenhof,1764.0,0.0,26.58228,0.0,14.04255,6.29252,2.6644,0.95305,57.44681,0.0,0.0,2.21882,51.14626,0.34014
09031202,Schmöckwitz/Rauchfangswerder,2351.0,0.0,23.36066,0.54945,8.49315,6.46533,3.91323,1.11603,56.52174,8.43373,0.0,2.21012,50.76521,58.57082
09041301,Kietzer Feld/Nachtheide,13933.0,3.84168,34.78261,1.22415,10.55858,3.78956,1.67947,0.30415,48.71795,21.91781,24.00359,2.12912,39.12474,1.21295
09041302,Wendenschloß,1792.0,0.0,18.37838,0.0,11.87739,6.13839,2.39955,0.1574,51.16279,0.0,0.43337,2.25837,53.72879,0.0
09041401,Allende I,4845.0,5.6962,31.37255,0.75793,27.21088,10.67079,8.31785,6.8136,91.31514,14.2132,37.54557,1.60351,36.02415,3.36429
09041402,Allende II,1480.0,0.0,24.67532,0.0,16.51786,8.31081,2.5,0.92105,67.56757,26.47059,21.70963,2.06014,41.05946,0.0
09041501,Altstadt Kietz,7173.0,5.57432,40.91429,5.1306,16.24606,10.00976,4.85153,1.57095,51.43678,34.52381,50.27251,1.86728,36.416,24.18793
09041601,Müggelheim,6522.0,0.0,18.78089,0.52253,9.72851,4.49249,1.90126,0.3875,48.3871,9.32203,0.0,2.03803,45.46044,4.2165
09051701,Hirschgarten,3522.0,2.77778,31.04575,1.85036,6.76692,3.60591,2.04429,0.41591,37.5,6.06061,40.74447,2.20045,40.84185,0.0
09051702,Bölschestraße,14383.0,2.15343,31.76144,1.09156,9.84215,4.63047,2.38476,0.44891,44.60641,15.52795,23.48782,2.00514,39.89425,0.3963
09051801,Rahnsdorf/Hessenwinkel,9041.0,2.06186,21.82448,0.71219,11.994,5.66309,2.64351,0.36571,43.09623,12.94643,2.1734,2.12609,48.26866,1.10607
09051901,Dammvorstadt,10075.0,2.849,31.71558,1.81425,10.64319,6.33251,3.31514,0.25175,51.49701,22.36025,4.99572,1.93538,40.84983,10.51117
09052001,Köpenick Nord,12300.0,2.63852,33.95854,1.01085,12.80323,4.30081,2.09756,0.25747,51.16279,18.4739,10.38998,2.30691,43.02748,1.17886
10010101,Marzahn West,5545.0,6.39535,47.66082,9.74729,35.62059,21.65915,8.945,0.186,64.31452,46.23431,28.666,1.97403,33.73093,99.89179
10010102,Havemannstraße,17726.0,8.08486,44.51306,9.35915,32.24536,20.84509,7.53131,1.02055,77.00375,57.71028,46.1863,1.88238,32.72549,99.98308
10010203,Gewerbegebiet Bitterfelder Straße,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010204,Wuhletalstraße,10220.0,7.96671,39.59256,6.02028,29.91314,17.96477,5.68493,0.75696,65.92083,52.77281,10.10459,2.04599,34.17994,71.61448
10010205,Marzahn Ost,8035.0,7.38255,47.10556,5.38688,18.52399,11.12632,4.60485,0.88036,62.7027,53.84615,30.16041,2.02377,35.65849,30.46671
10010206,Ringkolonnaden,16406.0,6.81818,40.70922,3.67893,31.60036,15.96977,7.00963,1.20765,58.52174,39.87567,22.53813,2.15446,36.70907,40.64976
10010207,Marzahner Promenade,10655.0,6.49203,37.81344,4.08889,40.31008,19.89676,8.37166,1.59894,74.66368,48.5023,56.18094,1.98602,35.12098,0.0
10010308,Marzahner Chaussee,2148.0,3.94737,14.63415,1.12108,55.52326,26.53631,20.67039,13.16891,76.8018,9.97732,6.77249,1.9013,38.85987,95.11173
10010309,Springpfuhl,14403.0,5.51181,30.56277,2.85132,40.91892,18.1004,6.56808,0.75915,77.69556,46.9697,30.99808,2.13296,35.92377,23.752
10010310,Alt-Marzahn,17603.0,4.85736,38.01703,2.44253,31.60173,15.43487,5.76038,1.22676,73.66864,45.56575,17.95995,2.0989,37.69454,75.80526
10010311,Landsberger Tor,2944.0,4.06977,22.29965,2.8133,26.57658,12.53397,2.58152,-0.12392,80.26316,24.65753,0.0,1.482,35.84443,0.0
10020412,Alte Hellersdorfer Straße,6617.0,10.93951,46.12203,8.20771,30.66038,22.83512,9.86852,3.17343,65.08423,58.30721,18.92792,1.38975,31.4626,0.0
10020413,Gut Hellersdorf,14967.0,8.09019,54.03614,6.30586,18.7691,11.39841,5.1981,1.55383,52.9563,45.73333,47.38289,1.70789,34.33026,0.87526
10020414,Helle Mitte,1658.0,4.7619,31.28205,14.22414,58.19936,35.88661,7.05669,-0.87497,79.48718,54.70085,0.0,1.49879,32.27262,0.0
10020415,Hellersdorfer Promenade,5304.0,10.8291,54.72779,6.15942,23.89937,15.32805,9.40799,3.20242,49.2986,50.0,0.0,1.82805,32.2417,0.0
10020416,Böhlener Straße,5406.0,11.44201,50.7483,7.98969,26.04444,21.12468,12.22716,4.57719,44.32678,33.43558,8.75887,1.82686,32.53311,0.0
10020517,Adele-Sandrock-Straße,8786.0,4.42359,39.73747,2.9078,13.78693,6.93148,2.65195,0.55651,66.95279,31.27753,23.53783,2.14694,36.30412,0.0
10020518,Schleipfuhl,5045.0,5.26316,42.66667,3.27869,15.56196,9.93062,4.83647,1.68069,41.39344,43.15353,99.52756,1.38949,32.44658,0.0
10020519,Boulevard Kastanienallee,5799.0,9.98553,49.36061,7.90514,33.287,22.53837,16.52009,11.92939,71.39875,34.1412,0.0,1.84428,29.99103,0.0
10020620,Kaulsdorf Nord II,3357.0,3.77358,52.3511,6.02094,26.0241,13.7325,5.92791,0.86884,73.86935,37.7551,0.24691,2.16831,34.99702,0.0
10020621,Gelbes Viertel,5915.0,8.68946,51.09961,9.17782,14.92404,11.29332,5.49451,1.42723,47.07692,44.82759,86.27746,1.52544,34.54522,0.0
10020622,Kaulsdorf Nord I,8717.0,6.12903,45.01892,2.81621,22.97064,10.68028,4.40519,0.49822,55.98958,43.71585,0.0,1.99117,30.95331,0.0
10020623,Rotes Viertel,6507.0,6.85279,36.97318,3.30251,15.822,8.4217,2.67404,0.42056,73.56322,37.5,84.04432,1.54188,35.58983,0.0
10030724,Oberfeldstraße,7728.0,0.0,15.99297,0.26954,15.41176,12.61646,8.42391,-0.87129,73.4255,2.01863,1.24159,2.02911,43.65153,0.0
10030725,Buckower Ring,5810.0,3.91304,32.76231,4.42688,23.01013,12.03098,5.52496,0.44223,76.63551,26.14379,35.07599,2.11033,36.09312,59.7074
10030726,Alt-Biesdorf,2844.0,0.0,19.92883,0.55402,12.5908,7.13783,2.60197,0.39554,63.51351,10.81081,0.40032,1.92264,40.67862,77.70745
10030727,Biesdorf Süd,9188.0,0.46083,15.4185,0.38546,14.99261,7.5751,2.60122,0.40378,52.71967,4.40529,0.0,2.02427,44.66609,80.4963
10040828,Kaulsdorf Nord,7609.0,2.46305,25.74772,0.39339,9.51973,4.94152,1.94507,0.31852,53.37838,13.97059,1.8093,1.96557,43.6855,0.03943
10040829,Alt-Kaulsdorf,3583.0,1.45985,20.33426,0.99379,11.25704,4.71672,2.26068,0.11104,44.44444,17.94872,0.0,1.97823,42.9827,0.0
10040830,Kaulsdorf Süd,7426.0,0.57143,15.74586,0.5632,11.30356,4.84783,1.81794,0.31337,58.51852,26.01626,0.214,2.08053,45.96997,97.95314
10040931,Mahlsdorf Nord,9124.0,1.77253,18.81414,0.80925,11.23245,5.34853,1.99474,0.12359,59.89011,10.22727,0.22739,2.06039,44.71394,98.89303
10040932,Alt-Mahlsdorf,3905.0,0.96154,20.05495,0.63776,13.44697,6.27401,3.20102,1.39177,47.2,12.8,1.25614,2.06837,45.77414,74.11012
10040933,Mahlsdorf Süd,14405.0,1.25604,19.43262,0.57258,8.85836,4.51926,1.85352,0.55128,44.56929,23.73541,0.0,2.09816,46.27678,99.32662
11010101,Dorf Malchow,560.0,5.66038,33.33333,0.0,4.16667,6.07143,2.85714,0.32014,62.5,43.75,30.84112,1.575,33.03036,100.0
11010102,Dorf Wartenberg,2562.0,1.97368,23.48178,0.0,5.69106,4.21546,1.75644,0.22727,55.55556,8.33333,1.06477,2.08509,44.92896,83.68462
11010103,Dorf Falkenberg,1285.0,0.0,18.11594,0.0,12.31527,7.23735,2.41245,0.30965,80.64516,0.0,0.0,1.90739,43.7035,99.53307
11010204,Falkenberg Ost,8818.0,5.92105,42.61106,6.6075,36.44471,22.42005,10.33114,2.39893,75.85071,50.68182,54.24395,1.87956,33.07984,0.0
11010205,Falkenberg West,6670.0,6.43564,42.04852,5.31915,39.72366,22.21889,9.65517,2.02715,72.36025,43.77953,45.13927,1.93313,33.77751,0.0
11010206,Wartenberg Süd,5853.0,6.29771,50.83893,5.97322,24.85682,13.97574,6.78285,1.35595,65.49118,42.52577,66.3964,2.07893,34.59303,0.0
11010207,Wartenberg Nord,6882.0,6.78808,51.81477,5.20073,19.4974,12.08951,5.2601,1.62512,54.97238,42.28571,93.83284,2.02674,31.35876,0.0
11010308,Zingster Straße Ost,10996.0,6.30408,38.32335,3.14188,42.82178,19.79811,8.23936,1.27642,83.00221,49.27536,36.2488,1.95989,35.42306,0.0
11010309,Zingster Straße West,9551.0,6.82081,42.98077,4.44126,33.52804,19.08701,10.16647,1.70098,77.65191,52.18783,87.98727,1.87582,32.83227,1.25641
11010310,Mühlengrund,5237.0,4.28135,35.15439,1.67323,21.44,8.70728,3.55165,0.16311,80.64516,48.58757,4.21941,2.12584,37.61848,0.0
11020411,Malchower Weg,7779.0,2.06795,25.90975,0.76336,25.34184,12.49518,8.25299,2.26053,77.88162,21.93548,12.43229,2.02044,41.04589,0.0
11020412,Hauptstraße,6088.0,3.69515,32.43243,2.55034,28.49099,12.92707,5.9297,0.52118,77.28532,47.15909,41.015,1.96879,35.51347,6.14323
11020513,Orankesee,3390.0,0.0,21.7033,0.0,10.91549,5.45723,2.44838,1.04487,55.42169,7.5,24.788,1.82625,41.88319,0.0
11020514,Große-Leege-Straße,8286.0,4.94753,41.46341,1.69492,30.34658,12.90128,9.76346,1.39619,77.87392,28.04569,44.19867,2.03596,37.12298,0.0
11020515,Landsberger Allee,14317.0,4.83871,35.39761,2.26998,38.9015,18.39072,10.08591,1.93818,77.97784,44.84719,30.25751,1.86443,34.90326,0.0
11020516,Weiße Taube,3705.0,1.48515,17.47851,0.79893,20.28112,7.77328,3.18489,-0.44081,71.18644,27.67857,0.0,1.74899,39.23428,12.5776
11030617,Hohenschönhausener Straße,6124.0,5.24412,37.47323,2.20853,65.58862,26.48596,15.61071,2.19101,83.3682,49.09285,25.93741,1.90986,32.19562,0.0
11030618,Fennpfuhl West,15750.0,3.9028,35.91606,2.69137,42.35925,19.86032,11.01587,1.5668,77.3487,30.65564,34.09904,1.97365,35.11117,0.0
11030619,Fennpfuhl Ost,10596.0,5.06092,39.28183,3.42257,43.7058,23.92412,12.82559,2.76515,69.90434,38.26415,27.23301,1.92629,33.90685,4.5772
11030720,Herzbergstraße,5128.0,3.08285,23.36449,5.95483,76.92308,60.14041,54.9142,11.28423,53.97727,8.91834,0.0,1.31923,26.49044,98.43994
11030721,Rüdigerstraße,21946.0,4.04881,33.45455,3.0976,27.98249,17.10562,11.06808,2.90905,53.35529,18.02105,31.90233,1.89584,37.06908,48.83806
11030824,Frankfurter Allee Süd,10004.0,2.83333,37.2067,3.18828,47.52187,28.79848,16.70332,1.11335,78.15679,28.05402,49.8446,1.85646,33.09016,60.89564
11040925,Victoriastadt,3553.0,4.15225,32.75109,11.49425,17.17877,16.54939,10.04785,1.58676,42.57703,12.42938,14.34783,1.60006,35.77906,99.74669
11040926,Weitlingstraße,27214.0,4.20792,37.68473,4.33071,27.8626,15.27155,9.50981,1.30805,55.25502,28.59393,26.6576,1.93525,36.92813,79.04755
11041022,Rosenfelder Ring,5088.0,7.73931,37.11656,2.54692,58.2505,23.05425,14.36714,3.49272,51.57319,41.70153,4.58347,1.8691,36.95421,77.57469
11041023,Gensinger Straße,5902.0,6.01375,33.49754,3.78289,45.88477,24.97458,13.30058,2.02225,81.52866,40.12903,24.49708,1.77652,32.72247,78.34632
11041027,Tierpark,2738.0,4.6332,29.2,5.09091,41.37931,18.77283,10.88386,1.55839,61.07383,39.10035,35.29412,1.84916,34.73557,43.06063
11041128,Sewanstraße,24697.0,3.44211,35.81192,1.86167,40.11778,17.94145,10.78269,1.17636,76.11716,29.23434,42.9016,1.95825,35.35583,29.46512
11051229,Rummelsburg,3420.0,3.14465,9.91379,0.72115,17.97176,12.63158,6.08187,0.72635,53.36538,13.15789,6.76301,1.9652,45.92544,13.53801
11051330,Karlshorst West,8240.0,1.44444,30.91733,2.38516,12.43942,14.8665,10.53398,0.83146,65.43779,6.17716,31.79684,1.82112,36.55631,8.00971
11051331,Karlshorst Nord,9595.0,1.39319,24.48405,1.20192,13.95782,7.69151,3.72069,-0.04577,52.66106,19.40299,17.67076,2.06274,42.16884,0.0
11051332,Karlshorst Süd,6491.0,0.69606,19.21132,1.01351,15.66646,9.36682,4.05176,0.71263,53.61217,5.9761,8.95722,1.95933,42.93206,0.0
12103115,Breitkopfbecken,7449.0,6.13208,43.24324,7.92426,63.12261,36.50154,19.98926,1.30198,67.22633,41.56977,2.8866,1.77715,35.2164,100.0
12103116,Hausotterplatz,9180.0,4.98221,33.19672,5.13775,66.07595,39.95643,21.38344,0.84416,64.74783,42.5555,0.27577,1.6293,32.98725,100.0
12103117,Letteplatz,10039.0,5.36859,37.751,6.69145,71.27339,44.85507,25.57028,2.3176,56.75886,38.94029,9.20981,1.69768,33.57615,100.0
12103218,Teichstraße,13017.0,5.45822,39.30197,6.21185,64.99757,36.54452,18.25305,1.70511,65.02525,44.65438,1.31304,1.70085,33.39909,85.67258
12103219,Schäfersee,8551.0,5.63536,38.99457,4.35421,65.89404,35.46954,18.10315,1.65303,64.53488,44.22111,0.0622,1.78377,35.36651,99.92983
12103220,Humboldtstraße,4588.0,2.90557,39.01734,3.25704,46.66667,23.43069,10.72363,0.02114,54.6748,28.30626,0.88433,2.05863,37.08936,97.07934
12214125,Waldidyll/Flughafensee,7005.0,2.77372,24.87961,1.85659,41.2844,21.9843,10.42113,-0.48309,63.0137,13.56707,1.91548,1.95432,41.37873,35.31763
12214126,Tegel Süd,7551.0,5.84239,36.82796,6.09961,49.73822,29.91657,12.6076,1.00355,59.87395,46.90058,67.59647,1.92067,35.07919,0.43703
12214421,Reinickes Hof,2603.0,6.83761,35.08065,4.54545,53.45745,29.42758,15.90473,1.93893,46.37681,34.46475,0.0,1.84441,35.69189,91.27929
12214422,Klixstraße,7688.0,7.12136,33.29283,8.90354,77.2973,51.91207,26.67794,2.94755,57.72794,49.27461,44.58291,1.63775,31.76899,100.0
12214423,Mellerbogen,5534.0,3.48837,39.34783,3.48763,64.23462,32.43585,14.61872,1.79635,55.37701,32.01058,2.32254,1.92627,36.65486,100.0
12214424,Scharnweberstraße,10325.0,5.47718,37.86591,6.45919,72.53766,43.71913,25.78208,4.31536,61.64538,43.27273,0.93236,1.74634,33.67855,100.0
12214527,Alt-Tegel,10380.0,3.1941,32.33766,2.43902,35.55166,17.10983,8.96917,1.10947,54.99463,21.20452,0.0,1.87091,42.16484,0.49133
12214528,Tegeler Forst,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12224229,Konradshöhe/Tegelort,6013.0,0.57915,22.31986,0.44395,23.94068,11.076,4.19092,0.27263,48.80952,6.82927,0.0,2.19175,50.3692,0.0
12224230,Heiligensee,17860.0,1.19272,21.17448,1.05507,19.61891,10.31355,3.91377,0.32762,43.34764,7.19178,2.05849,2.09955,46.20336,21.2542
12231101,Hermsdorf,16287.0,1.26939,24.66539,0.93322,19.86411,10.39479,4.64174,0.65213,45.89947,8.16327,2.34356,2.30024,51.18573,0.22104
12231102,Frohnau,16686.0,0.70572,19.10309,0.98348,18.92077,10.1762,3.85353,0.18011,39.9689,6.56371,0.0,2.3238,53.0703,0.0
12301203,Wittenau Süd,14476.0,4.08163,34.50947,2.45945,48.83011,24.37828,14.58276,5.89897,71.81431,21.34831,0.0,1.79387,35.19784,0.96021
12301204,Wittenau Nord,6167.0,2.01149,22.42525,2.2756,33.95253,18.55035,7.94552,0.84196,57.7551,20.81448,9.58949,2.01103,44.57954,0.30809
12301205,Waidmannslust,4825.0,4.00891,27.42616,1.35566,27.9846,14.56995,5.57513,0.46457,42.75093,15.48117,0.0,2.21513,48.87917,0.0
12301206,Lübars,4969.0,0.0,16.22177,2.03125,25.03259,12.47736,4.3067,-0.04203,47.66355,2.29885,3.72928,2.05957,44.85933,3.07909
12302107,Schorfheidestraße,3005.0,3.37079,18.72659,1.59509,61.04513,33.24459,13.31115,2.82092,69.25,26.01156,19.29688,1.90849,40.9797,100.0
12302108,Märkisches Zentrum,13526.0,5.48217,35.6383,4.3629,60.98383,36.67751,16.02839,1.99016,67.89668,58.60716,79.42765,1.76689,34.58754,100.0
12302109,Treuenbrietzener Straße,11183.0,6.68693,33.0731,7.40414,69.7126,46.29348,23.23169,2.38865,68.39877,60.86425,99.96081,1.57382,30.7447,100.0
12302110,Dannenwalder Weg,9957.0,7.23534,31.38629,4.92958,72.72727,49.96485,24.40494,4.13103,75.10288,56.58287,87.18129,1.57055,31.36627,100.0
12302211,Lübarser Straße,3280.0,4.85437,26.10619,2.17186,47.96512,22.19512,9.2378,1.8817,63.69637,16.47059,28.81356,1.99726,41.29482,99.90854
12302212,Rollbergesiedlung,5472.0,5.52147,35.37118,7.57856,49.79757,33.26023,15.75292,4.19456,59.39675,57.74818,0.0,1.73191,34.64017,0.0
12304313,Borsigwalde,6452.0,4.03877,36.60377,3.43137,33.51279,17.20397,9.82641,1.64331,51.73502,30.94406,17.65159,2.01643,40.281,100.0
12304314,Ziekowstraße/Freie Scholle,9679.0,2.69006,37.76398,3.24515,22.32064,11.73675,5.24848,0.40926,52.55906,23.11321,0.0,2.15766,41.31718,0.0
